match,n,i,target
False,915,10,1
False,915,10,1
False,915,10,1
False,914,10,1
False,914,10,1
False,914,10,1
False,914,10,1
False,914,10,1
False,914,10,1
False,914,10,1
False,914,10,1
False,914,10,1
False,914,10,1
False,913,10,1
False,913,10,1
False,913,10,1
False,913,10,1
False,913,10,1
False,913,10,1
False,913,10,1
False,913,10,1
False,913,10,1
False,913,10,1
False,912,10,1
False,912,10,1
False,912,10,1
False,912,10,1
False,912,10,1
False,912,10,1
False,912,10,1
False,912,10,1
False,912,10,1
False,912,10,1
False,911,10,1
False,911,10,1
False,911,10,1
False,911,10,1
False,911,10,1
False,911,10,1
False,911,10,1
False,911,10,1
False,911,10,1
False,911,10,1
False,910,10,1
False,910,10,1
False,910,10,1
False,910,10,1
False,910,10,1
False,910,10,1
False,910,10,1
False,910,10,1
False,910,10,1
False,910,10,1
False,909,10,1
False,909,10,1
False,909,10,1
False,909,10,1
False,909,10,1
False,909,10,1
False,909,10,1
False,909,10,1
False,909,10,1
False,909,10,1
False,908,10,1
False,908,10,1
False,908,10,1
False,908,10,1
False,908,10,1
False,908,10,1
False,908,10,1
False,908,10,1
False,908,10,1
False,908,10,1
False,907,10,1
False,907,10,1
False,907,10,1
False,907,10,1
False,907,10,1
False,907,10,1
False,907,10,1
False,907,10,1
False,907,10,1
False,907,10,1
False,906,10,1
False,906,10,1
False,906,10,1
False,906,10,1
False,906,10,1
False,906,10,1
False,906,10,1
False,906,10,1
False,906,10,1
False,906,10,1
False,905,10,1
False,905,10,1
False,905,10,1
False,905,10,1
False,905,10,1
False,905,10,1
False,905,10,1
False,905,10,1
False,905,10,1
False,905,10,1
False,904,10,1
False,904,10,1
False,904,10,1
False,904,10,1
False,904,10,1
False,904,10,1
False,904,10,1
False,904,10,1
False,904,10,1
False,904,10,1
False,903,10,1
False,903,10,1
False,903,10,1
False,903,10,1
False,903,10,1
False,903,10,1
False,903,10,1
False,903,10,1
False,903,10,1
False,903,10,1
False,902,10,1
False,902,10,1
False,902,10,1
False,902,10,1
False,902,10,1
False,902,10,1
False,902,10,1
False,902,10,1
False,902,10,1
False,902,10,1
False,901,10,1
False,901,10,1
False,901,10,1
False,901,10,1
False,901,10,1
False,901,10,1
False,901,10,1
False,901,10,1
False,901,10,1
False,901,10,1
False,900,10,1
False,900,10,1
False,900,10,1
False,900,10,1
False,900,10,1
False,900,10,1
False,900,10,1
False,900,10,1
False,900,10,1
False,900,10,1
False,899,10,1
False,899,10,1
False,899,10,1
False,899,10,1
False,899,10,1
False,899,10,1
False,899,10,1
False,899,10,1
False,899,10,1
False,899,10,1
False,898,10,1
False,898,10,1
False,898,10,1
False,898,10,1
False,898,10,1
False,898,10,1
False,898,10,1
False,898,10,1
False,898,10,1
False,898,10,1
False,897,10,1
False,897,10,1
False,897,10,1
False,897,10,1
False,897,10,1
False,897,10,1
False,897,10,1
False,897,10,1
False,897,10,1
False,897,10,1
False,896,10,1
False,896,10,1
False,896,10,1
False,896,10,1
False,896,10,1
False,896,10,1
False,896,10,1
False,896,10,1
False,896,10,1
False,896,10,1
False,895,10,1
False,895,10,1
False,895,10,1
False,895,10,1
False,895,10,1
False,895,10,1
False,895,10,1
False,895,10,1
False,895,10,1
False,895,10,1
False,894,10,1
False,894,10,1
False,894,10,1
False,894,10,1
False,894,10,1
False,894,10,1
False,894,10,1
False,894,10,1
False,894,10,1
False,894,10,1
False,893,10,1
False,893,10,1
False,893,10,1
False,893,10,1
False,893,10,1
False,893,10,1
False,893,10,1
False,893,10,1
False,893,10,1
False,893,10,1
False,892,10,1
False,892,10,1
False,892,10,1
False,892,10,1
False,892,10,1
False,892,10,1
False,892,10,1
False,892,10,1
False,892,10,1
False,892,10,1
False,891,10,1
False,891,10,1
False,891,10,1
False,891,10,1
False,891,10,1
False,891,10,1
False,891,10,1
False,891,10,1
False,891,10,1
False,891,10,1
False,890,10,1
False,890,10,1
False,890,10,1
False,890,10,1
False,890,10,1
False,890,10,1
False,890,10,1
False,890,10,1
False,890,10,1
False,890,10,1
False,889,10,1
False,889,10,1
False,889,10,1
False,889,10,1
False,889,10,1
False,889,10,1
False,889,10,1
False,889,10,1
False,889,10,1
False,889,10,1
False,888,10,1
False,888,10,1
False,888,10,1
False,888,10,1
False,888,10,1
False,888,10,1
False,888,10,1
False,888,10,1
False,888,10,1
False,888,10,1
False,887,10,1
False,887,10,1
False,887,10,1
False,887,10,1
False,887,10,1
False,887,10,1
False,887,10,1
False,887,10,1
False,887,10,1
False,887,10,1
False,886,10,1
False,886,10,1
False,886,10,1
False,886,10,1
False,886,10,1
False,886,10,1
False,886,10,1
False,886,10,1
False,886,10,1
False,886,10,1
False,885,10,1
False,885,10,1
False,885,10,1
False,885,10,1
False,885,10,1
False,885,10,1
False,885,10,1
False,885,10,1
False,885,10,1
False,885,10,1
False,884,10,1
False,884,10,1
False,884,10,1
False,884,10,1
False,884,10,1
False,884,10,1
False,884,10,1
False,884,10,1
False,884,10,1
False,884,10,1
False,883,10,1
False,883,10,1
False,883,10,1
False,883,10,1
False,883,10,1
False,883,10,1
False,883,10,1
False,883,10,1
False,883,10,1
False,883,10,1
False,882,10,1
False,882,10,1
False,882,10,1
False,882,10,1
False,882,10,1
False,882,10,1
False,882,10,1
False,882,10,1
False,882,10,1
False,882,10,1
False,881,10,1
False,881,10,1
False,881,10,1
False,881,10,1
False,881,10,1
False,881,10,1
False,881,10,1
False,881,10,1
False,881,10,1
False,881,10,1
False,880,10,1
False,880,10,1
False,880,10,1
False,880,10,1
False,880,10,1
False,880,10,1
False,880,10,1
False,880,10,1
False,880,10,1
False,880,10,1
False,879,10,1
False,879,10,1
False,879,10,1
False,879,10,1
False,879,10,1
False,879,10,1
False,879,10,1
False,879,10,1
False,879,10,1
False,879,10,1
False,878,10,1
False,878,10,1
False,878,10,1
False,878,10,1
False,878,10,1
False,878,10,1
False,878,10,1
False,878,10,1
False,878,10,1
False,878,10,1
False,877,10,1
False,877,10,1
False,877,10,1
False,877,10,1
False,877,10,1
False,877,10,1
False,877,10,1
False,877,10,1
False,877,10,1
False,877,10,1
False,876,10,1
False,876,10,1
False,876,10,1
False,876,10,1
False,876,10,1
False,876,10,1
False,876,10,1
False,876,10,1
False,876,10,1
False,876,10,1
False,875,10,1
False,875,10,1
False,875,10,1
False,875,10,1
False,875,10,1
False,875,10,1
False,875,10,1
False,875,10,1
False,875,10,1
False,875,10,1
False,874,10,1
False,874,10,1
False,874,10,1
False,874,10,1
False,874,10,1
False,874,10,1
False,874,10,1
False,874,10,1
False,874,10,1
False,874,10,1
False,873,10,1
False,873,10,1
False,873,10,1
False,873,10,1
False,873,10,1
False,873,10,1
False,873,10,1
False,873,10,1
False,873,10,1
False,873,10,1
False,872,10,1
False,872,10,1
False,872,10,1
False,872,10,1
False,872,10,1
False,872,10,1
False,872,10,1
False,872,10,1
False,872,10,1
False,872,10,1
False,871,10,1
False,871,10,1
False,871,10,1
False,871,10,1
False,871,10,1
False,871,10,1
False,871,10,1
False,871,10,1
False,871,10,1
False,871,10,1
False,870,10,1
False,870,10,1
False,870,10,1
False,870,10,1
False,870,10,1
False,870,10,1
False,870,10,1
False,870,10,1
False,870,10,1
False,870,10,1
False,869,10,1
False,869,10,1
False,869,10,1
False,869,10,1
False,869,10,1
False,869,10,1
False,869,10,1
False,869,10,1
False,869,10,1
False,869,10,1
False,868,10,1
False,868,10,1
False,868,10,1
False,868,10,1
False,868,10,1
False,868,10,1
False,868,10,1
False,868,10,1
False,868,10,1
False,868,10,1
False,867,10,1
False,867,10,1
False,867,10,1
False,867,10,1
False,867,10,1
False,867,10,1
False,867,10,1
False,867,10,1
False,867,10,1
False,867,10,1
False,866,10,1
False,866,10,1
False,866,10,1
False,866,10,1
False,866,10,1
False,866,10,1
False,866,10,1
False,866,10,1
False,866,10,1
False,866,10,1
False,865,10,1
False,865,10,1
False,865,10,1
False,865,10,1
False,865,10,1
False,865,10,1
False,865,10,1
False,865,10,1
False,865,10,1
False,865,10,1
False,864,10,1
False,864,10,1
False,864,10,1
False,864,10,1
False,864,10,1
False,864,10,1
False,864,10,1
False,864,10,1
False,864,10,1
False,864,10,1
False,863,10,1
False,863,10,1
False,863,10,1
False,863,10,1
False,863,10,1
False,863,10,1
False,863,10,1
False,863,10,1
False,863,10,1
False,863,10,1
False,862,10,1
False,862,10,1
False,862,10,1
False,862,10,1
False,862,10,1
False,862,10,1
False,862,10,1
False,862,10,1
False,862,10,1
False,862,10,1
False,861,10,1
False,861,10,1
False,861,10,1
False,861,10,1
False,861,10,1
False,861,10,1
False,861,10,1
False,861,10,1
False,861,10,1
False,861,10,1
False,860,10,1
False,860,10,1
False,860,10,1
False,860,10,1
False,860,10,1
False,860,10,1
False,860,10,1
False,860,10,1
False,860,10,1
False,860,10,1
False,859,10,1
False,859,10,1
False,859,10,1
False,859,10,1
False,859,10,1
False,859,10,1
False,859,10,1
False,859,10,1
False,859,10,1
False,859,10,1
False,858,10,1
False,858,10,1
False,858,10,1
False,858,10,1
False,858,10,1
False,858,10,1
False,858,10,1
False,858,10,1
False,858,10,1
False,858,10,1
False,857,10,1
False,857,10,1
False,857,10,1
False,857,10,1
False,857,10,1
False,857,10,1
False,857,10,1
False,857,10,1
False,857,10,1
False,857,10,1
False,856,10,1
False,856,10,1
False,856,10,1
False,856,10,1
False,856,10,1
False,856,10,1
False,856,10,1
False,856,10,1
False,856,10,1
False,856,10,1
False,855,10,1
False,855,10,1
False,855,10,1
False,855,10,1
False,855,10,1
False,855,10,1
False,855,10,1
False,855,10,1
False,855,10,1
False,855,10,1
False,854,10,1
False,854,10,1
False,854,10,1
False,854,10,1
False,854,10,1
False,854,10,1
False,854,10,1
False,854,10,1
False,854,10,1
False,854,10,1
False,853,10,1
False,853,10,1
False,853,10,1
False,853,10,1
False,853,10,1
False,853,10,1
False,853,10,1
False,853,10,1
False,853,10,1
False,853,10,1
False,852,10,1
False,852,10,1
False,852,10,1
False,852,10,1
False,852,10,1
False,852,10,1
False,852,10,1
False,852,10,1
False,852,10,1
False,852,10,1
False,851,10,1
False,851,10,1
False,851,10,1
False,851,10,1
False,851,10,1
False,851,10,1
False,851,10,1
False,851,10,1
False,851,10,1
False,851,10,1
False,850,10,1
False,850,10,1
False,850,10,1
False,850,10,1
False,850,10,1
False,850,10,1
False,850,10,1
False,850,10,1
False,850,10,1
False,850,10,1
False,849,10,1
False,849,10,1
False,849,10,1
False,849,10,1
False,849,10,1
False,849,10,1
False,849,10,1
False,849,10,1
False,849,10,1
False,849,10,1
False,848,10,1
False,848,10,1
False,848,10,1
False,848,10,1
False,848,10,1
False,848,10,1
False,848,10,1
False,848,10,1
False,848,10,1
False,848,10,1
False,847,10,1
False,847,10,1
False,847,10,1
False,847,10,1
False,847,10,1
False,847,10,1
False,847,10,1
False,847,10,1
False,847,10,1
False,847,10,1
False,846,10,1
False,846,10,1
False,846,10,1
False,846,10,1
False,846,10,1
False,846,10,1
False,846,10,1
False,846,10,1
False,846,10,1
False,846,10,1
False,845,10,1
False,845,10,1
False,845,10,1
False,845,10,1
False,845,10,1
False,845,10,1
False,845,10,1
False,845,10,1
False,845,10,1
False,845,10,1
False,844,10,1
False,844,10,1
False,844,10,1
False,844,10,1
False,844,10,1
False,844,10,1
False,844,10,1
False,844,10,1
False,844,10,1
False,844,10,1
False,843,10,1
False,843,10,1
False,843,10,1
False,843,10,1
False,843,10,1
False,843,10,1
False,843,10,1
False,843,10,1
False,843,10,1
False,843,10,1
False,842,10,1
False,842,10,1
False,842,10,1
False,842,10,1
False,842,10,1
False,842,10,1
False,842,10,1
False,842,10,1
False,842,10,1
False,842,10,1
False,841,10,1
False,841,10,1
False,841,10,1
False,841,10,1
False,841,10,1
False,841,10,1
False,841,10,1
False,841,10,1
False,841,10,1
False,841,10,1
False,840,10,1
False,840,10,1
False,840,10,1
False,840,10,1
False,840,10,1
False,840,10,1
False,840,10,1
False,840,10,1
False,840,10,1
False,840,10,1
False,839,10,1
False,839,10,1
False,839,10,1
False,839,10,1
False,839,10,1
False,839,10,1
False,839,10,1
False,839,10,1
False,839,10,1
False,839,10,1
False,838,10,1
False,838,10,1
False,838,10,1
False,838,10,1
False,838,10,1
False,838,10,1
False,838,10,1
False,838,10,1
False,838,10,1
False,838,10,1
False,837,10,1
False,837,10,1
False,837,10,1
False,837,10,1
False,837,10,1
False,837,10,1
False,837,10,1
False,837,10,1
False,837,10,1
False,837,10,1
False,836,10,1
False,836,10,1
False,836,10,1
False,836,10,1
False,836,10,1
False,836,10,1
False,836,10,1
False,836,10,1
False,836,10,1
False,836,10,1
False,835,10,1
False,835,10,1
False,835,10,1
False,835,10,1
False,835,10,1
False,835,10,1
False,835,10,1
False,835,10,1
False,835,10,1
False,835,10,1
False,834,10,1
False,834,10,1
False,834,10,1
False,834,10,1
False,834,10,1
False,834,10,1
False,834,10,1
False,834,10,1
False,834,10,1
False,834,10,1
False,833,10,1
False,833,10,1
False,833,10,1
False,833,10,1
False,833,10,1
False,833,10,1
False,833,10,1
False,833,10,1
False,833,10,1
False,833,10,1
False,832,10,1
False,832,10,1
False,832,10,1
False,832,10,1
False,832,10,1
False,832,10,1
False,832,10,1
False,832,10,1
False,832,10,1
False,832,10,1
False,831,10,1
False,831,10,1
False,831,10,1
False,831,10,1
False,831,10,1
False,831,10,1
False,831,10,1
False,831,10,1
False,831,10,1
False,831,10,1
False,830,10,1
False,830,10,1
False,830,10,1
False,830,10,1
False,830,10,1
False,830,10,1
False,830,10,1
False,830,10,1
False,830,10,1
False,830,10,1
False,829,10,1
False,829,10,1
False,829,10,1
False,829,10,1
False,829,10,1
False,829,10,1
False,829,10,1
False,829,10,1
False,829,10,1
False,829,10,1
False,828,10,1
False,828,10,1
False,828,10,1
False,828,10,1
False,828,10,1
False,828,10,1
False,828,10,1
False,828,10,1
False,828,10,1
False,828,10,1
False,827,10,1
False,827,10,1
False,827,10,1
False,827,10,1
False,827,10,1
False,827,10,1
False,827,10,1
False,827,10,1
False,827,10,1
False,827,10,1
False,826,10,1
False,826,10,1
False,826,10,1
False,826,10,1
